CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
चन्द्र कला कुमारी यादव,Chandra Kla Kumari Yadav,सिराहा,siraha,4,"(""चन्द्र कला कुमारी यादव"" OR ""Chandra Kla Kumari Yadav"") since:2025-09-05"
जिवछ मोची,Jiwachha Mochi,सिराहा,siraha,4,"(""जिवछ मोची"" OR ""Jiwachha Mochi"") since:2025-09-05"
जिवन  कुमार  मेहरा,Jivn Kumar Mehra,सिराहा,siraha,4,"(""जिवन  कुमार  मेहरा"" OR ""Jivn Kumar Mehra"") since:2025-09-05"
तपेश्वर यादव,Tapeshwar Yadav,सिराहा,siraha,4,"(""तपेश्वर यादव"" OR ""Tapeshwar Yadav"") since:2025-09-05"
दिलिप कुमार महरा,Dilip Kumar Mahra,सिराहा,siraha,4,"(""दिलिप कुमार महरा"" OR ""Dilip Kumar Mahra"") since:2025-09-05"
धनवीर कापैर केवट,Dhanvir Kapair Kevt,सिराहा,siraha,4,"(""धनवीर कापैर केवट"" OR ""Dhanvir Kapair Kevt"") since:2025-09-05"
धर्मनाथ प्रसाद साह,Dharmanath Prasad Sah,सिराहा,siraha,4,"(""धर्मनाथ प्रसाद साह"" OR ""Dharmanath Prasad Sah"") since:2025-09-05"
नथुनिया सदा,Nthuniya Sada,सिराहा,siraha,4,"(""नथुनिया सदा"" OR ""Nthuniya Sada"") since:2025-09-05"
पंकज कुमार ठाकुर,Pankaj Kumar Thakur,सिराहा,siraha,4,"(""पंकज कुमार ठाकुर"" OR ""Pankaj Kumar Thakur"") since:2025-09-05"
फुलदेव ठाकुर हजाम,Phuldev Thakur Hjam,सिराहा,siraha,4,"(""फुलदेव ठाकुर हजाम"" OR ""Phuldev Thakur Hjam"") since:2025-09-05"
बिरेन्द्र प्रसाद महतो,Birendra Prasad Mahato,सिराहा,siraha,4,"(""बिरेन्द्र प्रसाद महतो"" OR ""Birendra Prasad Mahato"") since:2025-09-05"
बिश्‍वेन्द्र पासवान,Bish Vendr Paswan,सिराहा,siraha,4,"(""बिश्‍वेन्द्र पासवान"" OR ""Bish Vendr Paswan"") since:2025-09-05"
भरत साह,Bharat Sah,सिराहा,siraha,4,"(""भरत साह"" OR ""Bharat Sah"") since:2025-09-05"
भागेश्वर दास,Bhageshwar Das,सिराहा,siraha,4,"(""भागेश्वर दास"" OR ""Bhageshwar Das"") since:2025-09-05"
मो र्इवराइन अन्सारी,Mo Rivrain Ansari,सिराहा,siraha,4,"(""मो र्इवराइन अन्सारी"" OR ""Mo Rivrain Ansari"") since:2025-09-05"
योगेन्द्र प्रसाद महरा,Yogendra Prasad Mahra,सिराहा,siraha,4,"(""योगेन्द्र प्रसाद महरा"" OR ""Yogendra Prasad Mahra"") since:2025-09-05"
रंजित कुमार यादव,Rnjit Kumar Yadav,सिराहा,siraha,4,"(""रंजित कुमार यादव"" OR ""Rnjit Kumar Yadav"") since:2025-09-05"
रमेश कुमार साह,Ramesh Kumar Sah,सिराहा,siraha,4,"(""रमेश कुमार साह"" OR ""Ramesh Kumar Sah"") since:2025-09-05"
राज किशोर यादव,Raj Kishor Yadav,सिराहा,siraha,4,"(""राज किशोर यादव"" OR ""Raj Kishor Yadav"") since:2025-09-05"
राजदेव यादव,Rajdev Yadav,सिराहा,siraha,4,"(""राजदेव यादव"" OR ""Rajdev Yadav"") since:2025-09-05"
राम वृक्ष महरा,Ram Vriksha Mahra,सिराहा,siraha,4,"(""राम वृक्ष महरा"" OR ""Ram Vriksha Mahra"") since:2025-09-05"
रामेश्वर साह,Rameshwar Sah,सिराहा,siraha,4,"(""रामेश्वर साह"" OR ""Rameshwar Sah"") since:2025-09-05"
रुपेश कुमार मण्डल,Rupesh Kumar Mandal,सिराहा,siraha,4,"(""रुपेश कुमार मण्डल"" OR ""Rupesh Kumar Mandal"") since:2025-09-05"
विनय प्रविण,Viny Pravin,सिराहा,siraha,4,"(""विनय प्रविण"" OR ""Viny Pravin"") since:2025-09-05"
विन्देश्वर महतो,Vindeshwar Mahato,सिराहा,siraha,4,"(""विन्देश्वर महतो"" OR ""Vindeshwar Mahato"") since:2025-09-05"
विसेश्‍वर यादव,Visesh Vr Yadav,सिराहा,siraha,4,"(""विसेश्‍वर यादव"" OR ""Visesh Vr Yadav"") since:2025-09-05"
सन्तोष महतो,Santosh Mahato,सिराहा,siraha,4,"(""सन्तोष महतो"" OR ""Santosh Mahato"") since:2025-09-05"
सुभेन्द्र कुमार साह,Subhendr Kumar Sah,सिराहा,siraha,4,"(""सुभेन्द्र कुमार साह"" OR ""Subhendr Kumar Sah"") since:2025-09-05"
सुशिल  कुमार  सिंह,Sushil Kumar Singh,सिराहा,siraha,4,"(""सुशिल  कुमार  सिंह"" OR ""Sushil Kumar Singh"") since:2025-09-05"
अंकीत  कार्की ,Ankit Karki,सुनसरी,sunsari,4,"(""अंकीत  कार्की "" OR ""Ankit Karki"") since:2025-09-05"
उपेन्द्र कुमार साह,Upendr Kumar Sah,सुनसरी,sunsari,4,"(""उपेन्द्र कुमार साह"" OR ""Upendr Kumar Sah"") since:2025-09-05"
एयुव अंसारी,Eyuv Ansari,सुनसरी,sunsari,4,"(""एयुव अंसारी"" OR ""Eyuv Ansari"") since:2025-09-05"
कपलेश्वर यादव,Kapileshwar Yadav,सुनसरी,sunsari,4,"(""कपलेश्वर यादव"" OR ""Kapileshwar Yadav"") since:2025-09-05"
कुन्दन कौसिक,Kundn Kausik,सुनसरी,sunsari,4,"(""कुन्दन कौसिक"" OR ""Kundn Kausik"") since:2025-09-05"
चन्चला न्हिसुतु,Chanchala Nhisutu,सुनसरी,sunsari,4,"(""चन्चला न्हिसुतु"" OR ""Chanchala Nhisutu"") since:2025-09-05"
जगदिश प्रसाद कुसियैत,Jgdish Prasad Kusiyait,सुनसरी,sunsari,4,"(""जगदिश प्रसाद कुसियैत"" OR ""Jgdish Prasad Kusiyait"") since:2025-09-05"
जलाल मिया,Jlal Miya,सुनसरी,sunsari,4,"(""जलाल मिया"" OR ""Jlal Miya"") since:2025-09-05"
ज्ञानेन्द्र बहादुर कार्की,Gyanendra Bahadur Karki,सुनसरी,sunsari,4,"(""ज्ञानेन्द्र बहादुर कार्की"" OR ""Gyanendra Bahadur Karki"") since:2025-09-05"
तवरेज आलम अंसारी,Tawrez Alm Ansari,सुनसरी,sunsari,4,"(""तवरेज आलम अंसारी"" OR ""Tawrez Alm Ansari"") since:2025-09-05"
तेज नारायण गोईत ,Tej Narayan Goit,सुनसरी,sunsari,4,"(""तेज नारायण गोईत "" OR ""Tej Narayan Goit"") since:2025-09-05"
दीपक कुमार साह,Deepak Kumar Sah,सुनसरी,sunsari,4,"(""दीपक कुमार साह"" OR ""Deepak Kumar Sah"") since:2025-09-05"
देव नारायण महतो,Dev Narayan Mahato,सुनसरी,sunsari,4,"(""देव नारायण महतो"" OR ""Dev Narayan Mahato"") since:2025-09-05"
पार्वती मुखिया,Parvti Mukhiya,सुनसरी,sunsari,4,"(""पार्वती मुखिया"" OR ""Parvti Mukhiya"") since:2025-09-05"
प्रेम प्रसाद भट्टराई,Prem Prasad Bhattarai,सुनसरी,sunsari,4,"(""प्रेम प्रसाद भट्टराई"" OR ""Prem Prasad Bhattarai"") since:2025-09-05"
फुल कुमारी खान,Phul Kumari Khan,सुनसरी,sunsari,4,"(""फुल कुमारी खान"" OR ""Phul Kumari Khan"") since:2025-09-05"
बुधेश्‍वर यादव,Budhesh Vr Yadav,सुनसरी,sunsari,4,"(""बुधेश्‍वर यादव"" OR ""Budhesh Vr Yadav"") since:2025-09-05"
भेषराज बजगाई,Bheshraj Bjgai,सुनसरी,sunsari,4,"(""भेषराज बजगाई"" OR ""Bheshraj Bjgai"") since:2025-09-05"
मनकुमार राई,Mnkumar Rai,सुनसरी,sunsari,4,"(""मनकुमार राई"" OR ""Mnkumar Rai"") since:2025-09-05"
महमद महफुज अंसारी,Muhammad Mahfuz Ansari,सुनसरी,sunsari,4,"(""महमद महफुज अंसारी"" OR ""Muhammad Mahfuz Ansari"") since:2025-09-05"
महेन्द्र सुनचाैरी,Mahendra Sunchaairi,सुनसरी,sunsari,4,"(""महेन्द्र सुनचाैरी"" OR ""Mahendra Sunchaairi"") since:2025-09-05"
मो गुलाब अंसारी,Mo Gulab Ansari,सुनसरी,sunsari,4,"(""मो गुलाब अंसारी"" OR ""Mo Gulab Ansari"") since:2025-09-05"
मो. तजमुल मियाँ,Mo Tjmul Miyan,सुनसरी,sunsari,4,"(""मो. तजमुल मियाँ"" OR ""Mo Tjmul Miyan"") since:2025-09-05"
मो.सदिक मियाँ,Mo Sdik Miyan,सुनसरी,sunsari,4,"(""मो.सदिक मियाँ"" OR ""Mo Sdik Miyan"") since:2025-09-05"
यमुना के.सी.,Yamuna K.C.,सुनसरी,sunsari,4,"(""यमुना के.सी."" OR ""Yamuna K.C."") since:2025-09-05"
रमेश कुमार साह,Ramesh Kumar Sah,सुनसरी,sunsari,4,"(""रमेश कुमार साह"" OR ""Ramesh Kumar Sah"") since:2025-09-05"
रोजन विश्‍वकर्मा,Rojn Vishwakarma,सुनसरी,sunsari,4,"(""रोजन विश्‍वकर्मा"" OR ""Rojn Vishwakarma"") since:2025-09-05"
विष्‍णु राना,Vishnu Rana,सुनसरी,sunsari,4,"(""विष्‍णु राना"" OR ""Vishnu Rana"") since:2025-09-05"
शर्मानन्‍द खतिवडा,Sharmananda D Khatiwada,सुनसरी,sunsari,4,"(""शर्मानन्‍द खतिवडा"" OR ""Sharmananda D Khatiwada"") since:2025-09-05"
सत्य नारायण लहुटिया,Satya Narayan Lhutiya,सुनसरी,sunsari,4,"(""सत्य नारायण लहुटिया"" OR ""Satya Narayan Lhutiya"") since:2025-09-05"
सबिता यादव,Sbita Yadav,सुनसरी,sunsari,4,"(""सबिता यादव"" OR ""Sbita Yadav"") since:2025-09-05"
समिद खान,Smid Khan,सुनसरी,sunsari,4,"(""समिद खान"" OR ""Smid Khan"") since:2025-09-05"
हरि पराजुली,Hari Prajuli,सुनसरी,sunsari,4,"(""हरि पराजुली"" OR ""Hari Prajuli"") since:2025-09-05"
खर्क वहादुर थापा,Khark Bahadur Thapa,स्याङजा,syangja,2,"(""खर्क वहादुर थापा"" OR ""Khark Bahadur Thapa"") since:2025-09-05"
खिम बहादुर क्षेत्री,Khim Bahadur Chhetri,स्याङजा,syangja,2,"(""खिम बहादुर क्षेत्री"" OR ""Khim Bahadur Chhetri"") since:2025-09-05"
खिम बहादुर थापा,Khim Bahadur Thapa,स्याङजा,syangja,2,"(""खिम बहादुर थापा"" OR ""Khim Bahadur Thapa"") since:2025-09-05"
झवि लाल डुम्रे,Jhvi Lal Dumre,स्याङजा,syangja,2,"(""झवि लाल डुम्रे"" OR ""Jhvi Lal Dumre"") since:2025-09-05"
तेज बहादुर थापा,Tej Bahadur Thapa,स्याङजा,syangja,2,"(""तेज बहादुर थापा"" OR ""Tej Bahadur Thapa"") since:2025-09-05"
धन बहादुर थापा,Dhan Bahadur Thapa,स्याङजा,syangja,2,"(""धन बहादुर थापा"" OR ""Dhan Bahadur Thapa"") since:2025-09-05"
पदम बहादुर वि.क.,Padam Bahadur Vi K,स्याङजा,syangja,2,"(""पदम बहादुर वि.क."" OR ""Padam Bahadur Vi K"") since:2025-09-05"
भागवत प्रकाश मल्ल,Bhagvt Prakash Malla,स्याङजा,syangja,2,"(""भागवत प्रकाश मल्ल"" OR ""Bhagvt Prakash Malla"") since:2025-09-05"
रविन पाठक,Rvin Pathak,स्याङजा,syangja,2,"(""रविन पाठक"" OR ""Rvin Pathak"") since:2025-09-05"
राजेन्द्र प्रसाद गैह्रे,Rajendra Prasad Gaihre,स्याङजा,syangja,2,"(""राजेन्द्र प्रसाद गैह्रे"" OR ""Rajendra Prasad Gaihre"") since:2025-09-05"
सागर थापा मगर,Sagar Thapa Magar,स्याङजा,syangja,2,"(""सागर थापा मगर"" OR ""Sagar Thapa Magar"") since:2025-09-05"
हरिदेव थापा,Hridev Thapa,स्याङजा,syangja,2,"(""हरिदेव थापा"" OR ""Hridev Thapa"") since:2025-09-05"
ओम विक्रम पन्त,Om Vikram Pant,तनहुँ,tanahu,1,"(""ओम विक्रम पन्त"" OR ""Om Vikram Pant"") since:2025-09-05"
काशीराम गुरुङ,Kashiram Gurung,तनहुँ,tanahu,1,"(""काशीराम गुरुङ"" OR ""Kashiram Gurung"") since:2025-09-05"
गोविन्द भट्टराई,Govind Bhattarai,तनहुँ,tanahu,1,"(""गोविन्द भट्टराई"" OR ""Govind Bhattarai"") since:2025-09-05"
चिजा माया अधिकारी,Chija Maya Adhikari,तनहुँ,tanahu,1,"(""चिजा माया अधिकारी"" OR ""Chija Maya Adhikari"") since:2025-09-05"
दिपक राज जोशी,Deepak Raj Joshi,तनहुँ,tanahu,1,"(""दिपक राज जोशी"" OR ""Deepak Raj Joshi"") since:2025-09-05"
प्रेम बहादुर थापा,Prem Bahadur Thapa,तनहुँ,tanahu,1,"(""प्रेम बहादुर थापा"" OR ""Prem Bahadur Thapa"") since:2025-09-05"
