CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
खड्ग बहादुर कार्की,Khdg Bahadur Karki,मोरङ,morang,3,"""खड्ग बहादुर कार्की"" since:2025-09-05","""Khdg Bahadur Karki"" since:2025-09-05","(""खड्ग बहादुर कार्की"" OR ""Khdg Bahadur Karki"") since:2025-09-05",morang_3.csv
गणेश कार्की,Ganesh Karki,मोरङ,morang,3,"""गणेश कार्की"" since:2025-09-05","""Ganesh Karki"" since:2025-09-05","(""गणेश कार्की"" OR ""Ganesh Karki"") since:2025-09-05",morang_3.csv
गणेश मिश्र,Ganesh Mishr,मोरङ,morang,3,"""गणेश मिश्र"" since:2025-09-05","""Ganesh Mishr"" since:2025-09-05","(""गणेश मिश्र"" OR ""Ganesh Mishr"") since:2025-09-05",morang_3.csv
डा. देउमान सम्वाहाङफे,Da Deuman Smvahangphe,मोरङ,morang,3,"""डा. देउमान सम्वाहाङफे"" since:2025-09-05","""Da Deuman Smvahangphe"" since:2025-09-05","(""डा. देउमान सम्वाहाङफे"" OR ""Da Deuman Smvahangphe"") since:2025-09-05",morang_3.csv
डिल्ली वहादुर जबेगु,Dilli Vhadur Jbegu,मोरङ,morang,3,"""डिल्ली वहादुर जबेगु"" since:2025-09-05","""Dilli Vhadur Jbegu"" since:2025-09-05","(""डिल्ली वहादुर जबेगु"" OR ""Dilli Vhadur Jbegu"") since:2025-09-05",morang_3.csv
तेज प्रसाद भण्डारी,Tej Prasad Bhandari,मोरङ,morang,3,"""तेज प्रसाद भण्डारी"" since:2025-09-05","""Tej Prasad Bhandari"" since:2025-09-05","(""तेज प्रसाद भण्डारी"" OR ""Tej Prasad Bhandari"") since:2025-09-05",morang_3.csv
नवराज मास्के,Nvraj Maske,मोरङ,morang,3,"""नवराज मास्के"" since:2025-09-05","""Nvraj Maske"" since:2025-09-05","(""नवराज मास्के"" OR ""Nvraj Maske"") since:2025-09-05",morang_3.csv
प्रशुराम विश्वास  थारु,Prshuram Vishvas Tharu,मोरङ,morang,3,"""प्रशुराम विश्वास  थारु"" since:2025-09-05","""Prshuram Vishvas Tharu"" since:2025-09-05","(""प्रशुराम विश्वास  थारु"" OR ""Prshuram Vishvas Tharu"") since:2025-09-05",morang_3.csv
प्रेम प्रसाद सुवेदी,Prem Prasad Suvedi,मोरङ,morang,3,"""प्रेम प्रसाद सुवेदी"" since:2025-09-05","""Prem Prasad Suvedi"" since:2025-09-05","(""प्रेम प्रसाद सुवेदी"" OR ""Prem Prasad Suvedi"") since:2025-09-05",morang_3.csv
बिकेन्द्र राई,Bikendr Rai,मोरङ,morang,3,"""बिकेन्द्र राई"" since:2025-09-05","""Bikendr Rai"" since:2025-09-05","(""बिकेन्द्र राई"" OR ""Bikendr Rai"") since:2025-09-05",morang_3.csv
भुवन कुमार वाग्ले,Bhuvn Kumar Wagle,मोरङ,morang,3,"""भुवन कुमार वाग्ले"" since:2025-09-05","""Bhuvn Kumar Wagle"" since:2025-09-05","(""भुवन कुमार वाग्ले"" OR ""Bhuvn Kumar Wagle"") since:2025-09-05",morang_3.csv
मजेबुल रहमान,Mjebul Rhman,मोरङ,morang,3,"""मजेबुल रहमान"" since:2025-09-05","""Mjebul Rhman"" since:2025-09-05","(""मजेबुल रहमान"" OR ""Mjebul Rhman"") since:2025-09-05",morang_3.csv
मित्रसेन योञ्जन,Mitrsen Yonyjn,मोरङ,morang,3,"""मित्रसेन योञ्जन"" since:2025-09-05","""Mitrsen Yonyjn"" since:2025-09-05","(""मित्रसेन योञ्जन"" OR ""Mitrsen Yonyjn"") since:2025-09-05",morang_3.csv
विदुर अधिकारी,Vidur Adhikari,मोरङ,morang,3,"""विदुर अधिकारी"" since:2025-09-05","""Vidur Adhikari"" since:2025-09-05","(""विदुर अधिकारी"" OR ""Vidur Adhikari"") since:2025-09-05",morang_3.csv
शुनिल कुमार शर्मा,Shunil Kumar Sharma,मोरङ,morang,3,"""शुनिल कुमार शर्मा"" since:2025-09-05","""Shunil Kumar Sharma"" since:2025-09-05","(""शुनिल कुमार शर्मा"" OR ""Shunil Kumar Sharma"") since:2025-09-05",morang_3.csv
अमन लाल मोदी,Amn Lal Modi,मोरङ,morang,4,"""अमन लाल मोदी"" since:2025-09-05","""Amn Lal Modi"" since:2025-09-05","(""अमन लाल मोदी"" OR ""Amn Lal Modi"") since:2025-09-05",morang_4.csv
अशोक शर्मा,Ashok Sharma,मोरङ,morang,4,"""अशोक शर्मा"" since:2025-09-05","""Ashok Sharma"" since:2025-09-05","(""अशोक शर्मा"" OR ""Ashok Sharma"") since:2025-09-05",morang_4.csv
कल्पना देेवि यादव,Klpna Deevi Yadav,मोरङ,morang,4,"""कल्पना देेवि यादव"" since:2025-09-05","""Klpna Deevi Yadav"" since:2025-09-05","(""कल्पना देेवि यादव"" OR ""Klpna Deevi Yadav"") since:2025-09-05",morang_4.csv
कृष्ण कुमार अटल,Krishna Kumar Atl,मोरङ,morang,4,"""कृष्ण कुमार अटल"" since:2025-09-05","""Krishna Kumar Atl"" since:2025-09-05","(""कृष्ण कुमार अटल"" OR ""Krishna Kumar Atl"") since:2025-09-05",morang_4.csv
गुरु राज घिमिरे,Guru Raj Ghimire,मोरङ,morang,4,"""गुरु राज घिमिरे"" since:2025-09-05","""Guru Raj Ghimire"" since:2025-09-05","(""गुरु राज घिमिरे"" OR ""Guru Raj Ghimire"") since:2025-09-05",morang_4.csv
गोल्छा  राई ,Golchha Rai,मोरङ,morang,4,"""गोल्छा  राई "" since:2025-09-05","""Golchha Rai"" since:2025-09-05","(""गोल्छा  राई "" OR ""Golchha Rai"") since:2025-09-05",morang_4.csv
जयराम थारु,Jyram Tharu,मोरङ,morang,4,"""जयराम थारु"" since:2025-09-05","""Jyram Tharu"" since:2025-09-05","(""जयराम थारु"" OR ""Jyram Tharu"") since:2025-09-05",morang_4.csv
जिवन कुमार गुप्‍ता,Jivn Kumar Gup Ta,मोरङ,morang,4,"""जिवन कुमार गुप्‍ता"" since:2025-09-05","""Jivn Kumar Gup Ta"" since:2025-09-05","(""जिवन कुमार गुप्‍ता"" OR ""Jivn Kumar Gup Ta"") since:2025-09-05",morang_4.csv
जिवन घिमीरे,Jivn Ghimire,मोरङ,morang,4,"""जिवन घिमीरे"" since:2025-09-05","""Jivn Ghimire"" since:2025-09-05","(""जिवन घिमीरे"" OR ""Jivn Ghimire"") since:2025-09-05",morang_4.csv
ज्ञानेन्द्र खत्री,Jnyanendr Khtri,मोरङ,morang,4,"""ज्ञानेन्द्र खत्री"" since:2025-09-05","""Jnyanendr Khtri"" since:2025-09-05","(""ज्ञानेन्द्र खत्री"" OR ""Jnyanendr Khtri"") since:2025-09-05",morang_4.csv
तवरेज अखतर आलम ,Tvrej Akhtr Alm,मोरङ,morang,4,"""तवरेज अखतर आलम "" since:2025-09-05","""Tvrej Akhtr Alm"" since:2025-09-05","(""तवरेज अखतर आलम "" OR ""Tvrej Akhtr Alm"") since:2025-09-05",morang_4.csv
नुमा लिम्बु,Numa Limbu,मोरङ,morang,4,"""नुमा लिम्बु"" since:2025-09-05","""Numa Limbu"" since:2025-09-05","(""नुमा लिम्बु"" OR ""Numa Limbu"") since:2025-09-05",morang_4.csv
भक्त मणी दाहाल,Bhkt Mni Dahal,मोरङ,morang,4,"""भक्त मणी दाहाल"" since:2025-09-05","""Bhkt Mni Dahal"" since:2025-09-05","(""भक्त मणी दाहाल"" OR ""Bhkt Mni Dahal"") since:2025-09-05",morang_4.csv
माधव प्रसाद आचार्य,Madhav Prasad Acharya,मोरङ,morang,4,"""माधव प्रसाद आचार्य"" since:2025-09-05","""Madhav Prasad Acharya"" since:2025-09-05","(""माधव प्रसाद आचार्य"" OR ""Madhav Prasad Acharya"") since:2025-09-05",morang_4.csv
विनोद कुमार कार्की,Vinod Kumar Karki,मोरङ,morang,4,"""विनोद कुमार कार्की"" since:2025-09-05","""Vinod Kumar Karki"" since:2025-09-05","(""विनोद कुमार कार्की"" OR ""Vinod Kumar Karki"") since:2025-09-05",morang_4.csv
सन्तोष राजवंशी,Santosh Rajvnshi,मोरङ,morang,4,"""सन्तोष राजवंशी"" since:2025-09-05","""Santosh Rajvnshi"" since:2025-09-05","(""सन्तोष राजवंशी"" OR ""Santosh Rajvnshi"") since:2025-09-05",morang_4.csv
हरनु मुसहर,Hrnu Mushr,मोरङ,morang,4,"""हरनु मुसहर"" since:2025-09-05","""Hrnu Mushr"" since:2025-09-05","(""हरनु मुसहर"" OR ""Hrnu Mushr"") since:2025-09-05",morang_4.csv
हरि नारायण चौधरी,Hari Narayan Chaudhary,मोरङ,morang,4,"""हरि नारायण चौधरी"" since:2025-09-05","""Hari Narayan Chaudhary"" since:2025-09-05","(""हरि नारायण चौधरी"" OR ""Hari Narayan Chaudhary"") since:2025-09-05",morang_4.csv
हरि बहादुर बस्नेत,Hari Bahadur Basnet,मोरङ,morang,4,"""हरि बहादुर बस्नेत"" since:2025-09-05","""Hari Bahadur Basnet"" since:2025-09-05","(""हरि बहादुर बस्नेत"" OR ""Hari Bahadur Basnet"") since:2025-09-05",morang_4.csv
अमर कुमार यादव,Amr Kumar Yadav,मोरङ,morang,5,"""अमर कुमार यादव"" since:2025-09-05","""Amr Kumar Yadav"" since:2025-09-05","(""अमर कुमार यादव"" OR ""Amr Kumar Yadav"") since:2025-09-05",morang_5.csv
आशा झा,Asha Jha,मोरङ,morang,5,"""आशा झा"" since:2025-09-05","""Asha Jha"" since:2025-09-05","(""आशा झा"" OR ""Asha Jha"") since:2025-09-05",morang_5.csv
कुमोद राय,Kumod Ray,मोरङ,morang,5,"""कुमोद राय"" since:2025-09-05","""Kumod Ray"" since:2025-09-05","(""कुमोद राय"" OR ""Kumod Ray"") since:2025-09-05",morang_5.csv
गंगा कुमारी राजवंशी,Gnga Kumari Rajvnshi,मोरङ,morang,5,"""गंगा कुमारी राजवंशी"" since:2025-09-05","""Gnga Kumari Rajvnshi"" since:2025-09-05","(""गंगा कुमारी राजवंशी"" OR ""Gnga Kumari Rajvnshi"") since:2025-09-05",morang_5.csv
गंगा प्रसाद गिरी,Gnga Prasad Giri,मोरङ,morang,5,"""गंगा प्रसाद गिरी"" since:2025-09-05","""Gnga Prasad Giri"" since:2025-09-05","(""गंगा प्रसाद गिरी"" OR ""Gnga Prasad Giri"") since:2025-09-05",morang_5.csv
जय नारायण शर्मा,Jy Narayan Sharma,मोरङ,morang,5,"""जय नारायण शर्मा"" since:2025-09-05","""Jy Narayan Sharma"" since:2025-09-05","(""जय नारायण शर्मा"" OR ""Jy Narayan Sharma"") since:2025-09-05",morang_5.csv
नरेश कुमार लाभ,Nresh Kumar Labh,मोरङ,morang,5,"""नरेश कुमार लाभ"" since:2025-09-05","""Nresh Kumar Labh"" since:2025-09-05","(""नरेश कुमार लाभ"" OR ""Nresh Kumar Labh"") since:2025-09-05",morang_5.csv
परमेश्वर मुर्मु,Prmeshvr Murmu,मोरङ,morang,5,"""परमेश्वर मुर्मु"" since:2025-09-05","""Prmeshvr Murmu"" since:2025-09-05","(""परमेश्वर मुर्मु"" OR ""Prmeshvr Murmu"") since:2025-09-05",morang_5.csv
फुल कुमार लालवानी,Phul Kumar Lalvani,मोरङ,morang,5,"""फुल कुमार लालवानी"" since:2025-09-05","""Phul Kumar Lalvani"" since:2025-09-05","(""फुल कुमार लालवानी"" OR ""Phul Kumar Lalvani"") since:2025-09-05",morang_5.csv
