CandidateName,DistrictName,ConstName,SmartKeywords
देवेन्द्र कामी,म्याग्दी,1,"""देवेन्द्र कामी"" म्याग्दी 1"
भिम बहादुर लामा,म्याग्दी,1,"""भिम बहादुर लामा"" म्याग्दी 1"
तुल प्रसाद गर्बुजा,म्याग्दी,1,"""तुल प्रसाद गर्बुजा"" म्याग्दी 1"
विनोद राना,म्याग्दी,1,"""विनोद राना"" म्याग्दी 1"
क्षेत्रवहादुर घिमिरे,म्याग्दी,1,"""क्षेत्रवहादुर घिमिरे"" म्याग्दी 1"
महावीर पुन,म्याग्दी,1,"""महावीर पुन"" म्याग्दी 1"
हिरा बहादुर खत्री,बाग्लुङ,1,"""हिरा बहादुर खत्री"" बाग्लुङ 1|""हिरा बहादुर खत्री"""
भिम बहादुर श्रीस राना,बाग्लुङ,1,"""भिम बहादुर श्रीस राना"" बाग्लुङ 1|""भिम बहादुर श्रीस राना"""
सुशील खड्का,बाग्लुङ,1,"""सुशील खड्का""|""सुशील खड्का"" बाग्लुङ 1"
कल्याण आचार्य,बाग्लुङ,1,"""कल्याण आचार्य"" बाग्लुङ 1"
कृष्ण प्रसाद शर्मा अधिकारी,बाग्लुङ,1,"""कृष्ण प्रसाद शर्मा अधिकारी"" बाग्लुङ 1"
चित्र प्रसाद सापकोटा,बाग्लुङ,1,"""चित्र प्रसाद सापकोटा"" बाग्लुङ 1"
गुमा कमुारी बुढा राना मगर,बाग्लुङ,1,"""गुमा कमुारी बुढा राना मगर"" बाग्लुङ 1"
भक्त बहादुर बि.क,बाग्लुङ,1,"""भक्त बहादुर बि.क"" बाग्लुङ 1"
सहविर थापा,बाग्लुङ,1,"""सहविर थापा"" बाग्लुङ 1"
लाल बहादुर घर्ती,बाग्लुङ,1,"""लाल बहादुर घर्ती"" बाग्लुङ 1"
टेक वहादुर के.सी.,बाग्लुङ,1,"""टेक वहादुर के.सी."" बाग्लुङ 1"
मन्जु शर्मा,बाग्लुङ,2,"""मन्जु शर्मा""|""मन्जु शर्मा"" बाग्लुङ 2"
टेक राज पौडेल,बाग्लुङ,2,"""टेक राज पौडेल""|""टेक राज पौडेल"" बाग्लुङ 2"
ज्ञामनाथ गैरे,बाग्लुङ,2,"""ज्ञामनाथ गैरे"" बाग्लुङ 2"
सोम शर्मा,बाग्लुङ,2,"""सोम शर्मा"" बाग्लुङ 2|""सोम शर्मा"""
अञ्चल शाही,बाग्लुङ,2,"""अञ्चल शाही"" बाग्लुङ 2"
पदम बहादुर कुवँर,बाग्लुङ,2,"""पदम बहादुर कुवँर"" बाग्लुङ 2"
जुन बहादुर थापा मगर,बाग्लुङ,2,"""जुन बहादुर थापा मगर"" बाग्लुङ 2"
टेक प्रसाद कामी,बाग्लुङ,2,"""टेक प्रसाद कामी"" बाग्लुङ 2"
नर बहादुर बुढा,बाग्लुङ,2,"""नर बहादुर बुढा"" बाग्लुङ 2"
हर्क बहादुर पुन,बाग्लुङ,2,"""हर्क बहादुर पुन"" बाग्लुङ 2"
लोकेन्द्र घिमिरे,बाग्लुङ,2,"""लोकेन्द्र घिमिरे"" बाग्लुङ 2"
पूर्ण बहादुर घर्ती मगर,बाग्लुङ,2,"""पूर्ण बहादुर घर्ती मगर"" बाग्लुङ 2"
पदम गिरी,पर्वत,1,"""पदम गिरी""|""पदम गिरी"" पर्वत 1"
अर्जुन प्रसाद जोशी,पर्वत,1,"""अर्जुन प्रसाद जोशी"" पर्वत 1|""अर्जुन प्रसाद जोशी"""
मनहरि शर्मा,पर्वत,1,"""मनहरि शर्मा"" पर्वत 1"
सागर भुसाल,पर्वत,1,"""सागर भुसाल""|""सागर भुसाल"" पर्वत 1"
