CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
ऋषि राज देवकोटा,Shi Raj Devkota,बाँके,banke,2,"""ऋषि राज देवकोटा"" since:2025-09-05","""Shi Raj Devkota"" since:2025-09-05","(""ऋषि राज देवकोटा"" OR ""Shi Raj Devkota"") since:2025-09-05",banke_2.csv
कमरुद्दीन राई,Kmruddin Rai,बाँके,banke,2,"""कमरुद्दीन राई"" since:2025-09-05","""Kmruddin Rai"" since:2025-09-05","(""कमरुद्दीन राई"" OR ""Kmruddin Rai"") since:2025-09-05",banke_2.csv
गोपाल प्रसाद गीरी,Gopal Prasad Giri,बाँके,banke,2,"""गोपाल प्रसाद गीरी"" since:2025-09-05","""Gopal Prasad Giri"" since:2025-09-05","(""गोपाल प्रसाद गीरी"" OR ""Gopal Prasad Giri"") since:2025-09-05",banke_2.csv
जगदीश ढकाल,Jgdish Dhakal,बाँके,banke,2,"""जगदीश ढकाल"" since:2025-09-05","""Jgdish Dhakal"" since:2025-09-05","(""जगदीश ढकाल"" OR ""Jgdish Dhakal"") since:2025-09-05",banke_2.csv
दिपेन्द्र बिष्‍ट,Dipendr Bish T,बाँके,banke,2,"""दिपेन्द्र बिष्‍ट"" since:2025-09-05","""Dipendr Bish T"" since:2025-09-05","(""दिपेन्द्र बिष्‍ट"" OR ""Dipendr Bish T"") since:2025-09-05",banke_2.csv
प्रकाश शाह,Prakash Shah,बाँके,banke,2,"""प्रकाश शाह"" since:2025-09-05","""Prakash Shah"" since:2025-09-05","(""प्रकाश शाह"" OR ""Prakash Shah"") since:2025-09-05",banke_2.csv
मनोज कुमार चौधरी,Manoj Kumar Chaudhary,बाँके,banke,2,"""मनोज कुमार चौधरी"" since:2025-09-05","""Manoj Kumar Chaudhary"" since:2025-09-05","(""मनोज कुमार चौधरी"" OR ""Manoj Kumar Chaudhary"") since:2025-09-05",banke_2.csv
महेन्द्र प्रकाश चन्द,Mahendra Prakash Chand,बाँके,banke,2,"""महेन्द्र प्रकाश चन्द"" since:2025-09-05","""Mahendra Prakash Chand"" since:2025-09-05","(""महेन्द्र प्रकाश चन्द"" OR ""Mahendra Prakash Chand"") since:2025-09-05",banke_2.csv
माजिद अली शेष,Majid Ali Shesh,बाँके,banke,2,"""माजिद अली शेष"" since:2025-09-05","""Majid Ali Shesh"" since:2025-09-05","(""माजिद अली शेष"" OR ""Majid Ali Shesh"") since:2025-09-05",banke_2.csv
मो. आजाद साई,Mo Ajad Sai,बाँके,banke,2,"""मो. आजाद साई"" since:2025-09-05","""Mo Ajad Sai"" since:2025-09-05","(""मो. आजाद साई"" OR ""Mo Ajad Sai"") since:2025-09-05",banke_2.csv
मोहम्मद इश्तियाक राई,Mohammad Ishtiyak Rai,बाँके,banke,2,"""मोहम्मद इश्तियाक राई"" since:2025-09-05","""Mohammad Ishtiyak Rai"" since:2025-09-05","(""मोहम्मद इश्तियाक राई"" OR ""Mohammad Ishtiyak Rai"") since:2025-09-05",banke_2.csv
राम चरण चौधरी,Ram Charan Chaudhary,बाँके,banke,2,"""राम चरण चौधरी"" since:2025-09-05","""Ram Charan Chaudhary"" since:2025-09-05","(""राम चरण चौधरी"" OR ""Ram Charan Chaudhary"") since:2025-09-05",banke_2.csv
विपेन्द्र लामा तामाङ्ग,Vipendr Lama Tamang,बाँके,banke,2,"""विपेन्द्र लामा तामाङ्ग"" since:2025-09-05","""Vipendr Lama Tamang"" since:2025-09-05","(""विपेन्द्र लामा तामाङ्ग"" OR ""Vipendr Lama Tamang"") since:2025-09-05",banke_2.csv
विवेक कुमार श्रेष्ठ,Vivek Kumar Shrestha,बाँके,banke,2,"""विवेक कुमार श्रेष्ठ"" since:2025-09-05","""Vivek Kumar Shrestha"" since:2025-09-05","(""विवेक कुमार श्रेष्ठ"" OR ""Vivek Kumar Shrestha"") since:2025-09-05",banke_2.csv
शैलेन्द्र कुमार कर्ण,Shailendra Kumar Karna,बाँके,banke,2,"""शैलेन्द्र कुमार कर्ण"" since:2025-09-05","""Shailendra Kumar Karna"" since:2025-09-05","(""शैलेन्द्र कुमार कर्ण"" OR ""Shailendra Kumar Karna"") since:2025-09-05",banke_2.csv
सिताराम यादव,Sitaram Yadav,बाँके,banke,2,"""सिताराम यादव"" since:2025-09-05","""Sitaram Yadav"" since:2025-09-05","(""सिताराम यादव"" OR ""Sitaram Yadav"") since:2025-09-05",banke_2.csv
सुधान्सु कोइराला,Sudhansu Koirala,बाँके,banke,2,"""सुधान्सु कोइराला"" since:2025-09-05","""Sudhansu Koirala"" since:2025-09-05","(""सुधान्सु कोइराला"" OR ""Sudhansu Koirala"") since:2025-09-05",banke_2.csv
सौभाग्य जंग शाह,Saubhagy Jang Shah,बाँके,banke,2,"""सौभाग्य जंग शाह"" since:2025-09-05","""Saubhagy Jang Shah"" since:2025-09-05","(""सौभाग्य जंग शाह"" OR ""Saubhagy Jang Shah"") since:2025-09-05",banke_2.csv
अमर सिह पुन,Amr Sih Pun,बाँके,banke,3,"""अमर सिह पुन"" since:2025-09-05","""Amr Sih Pun"" since:2025-09-05","(""अमर सिह पुन"" OR ""Amr Sih Pun"") since:2025-09-05",banke_3.csv
ओमकार थापा मगर,Omkar Thapa Magar,बाँके,banke,3,"""ओमकार थापा मगर"" since:2025-09-05","""Omkar Thapa Magar"" since:2025-09-05","(""ओमकार थापा मगर"" OR ""Omkar Thapa Magar"") since:2025-09-05",banke_3.csv
खगेन्द्र सुनार,Khgendr Sunar,बाँके,banke,3,"""खगेन्द्र सुनार"" since:2025-09-05","""Khgendr Sunar"" since:2025-09-05","(""खगेन्द्र सुनार"" OR ""Khgendr Sunar"") since:2025-09-05",banke_3.csv
चन्द्र विर कामी,Chandra Vir Kami,बाँके,banke,3,"""चन्द्र विर कामी"" since:2025-09-05","""Chandra Vir Kami"" since:2025-09-05","(""चन्द्र विर कामी"" OR ""Chandra Vir Kami"") since:2025-09-05",banke_3.csv
चेत बहादुर वली,Chet Bahadur Vli,बाँके,banke,3,"""चेत बहादुर वली"" since:2025-09-05","""Chet Bahadur Vli"" since:2025-09-05","(""चेत बहादुर वली"" OR ""Chet Bahadur Vli"") since:2025-09-05",banke_3.csv
तारक सिंह थारु,Tark Singh Tharu,बाँके,banke,3,"""तारक सिंह थारु"" since:2025-09-05","""Tark Singh Tharu"" since:2025-09-05","(""तारक सिंह थारु"" OR ""Tark Singh Tharu"") since:2025-09-05",banke_3.csv
तेज प्रसाद भण्डारी,Tej Prasad Bhandari,बाँके,banke,3,"""तेज प्रसाद भण्डारी"" since:2025-09-05","""Tej Prasad Bhandari"" since:2025-09-05","(""तेज प्रसाद भण्डारी"" OR ""Tej Prasad Bhandari"") since:2025-09-05",banke_3.csv
दिपक कुमार गौरी मगर,Deepak Kumar Gauri Magar,बाँके,banke,3,"""दिपक कुमार गौरी मगर"" since:2025-09-05","""Deepak Kumar Gauri Magar"" since:2025-09-05","(""दिपक कुमार गौरी मगर"" OR ""Deepak Kumar Gauri Magar"") since:2025-09-05",banke_3.csv
ध्रुव राज थारु,Dhruv Raj Tharu,बाँके,banke,3,"""ध्रुव राज थारु"" since:2025-09-05","""Dhruv Raj Tharu"" since:2025-09-05","(""ध्रुव राज थारु"" OR ""Dhruv Raj Tharu"") since:2025-09-05",banke_3.csv
पदम बहादुर घर्ती मगर,Padam Bahadur Gharti Magar,बाँके,banke,3,"""पदम बहादुर घर्ती मगर"" since:2025-09-05","""Padam Bahadur Gharti Magar"" since:2025-09-05","(""पदम बहादुर घर्ती मगर"" OR ""Padam Bahadur Gharti Magar"") since:2025-09-05",banke_3.csv
फिरोज खाँ,Firoj Khan,बाँके,banke,3,"""फिरोज खाँ"" since:2025-09-05","""Firoj Khan"" since:2025-09-05","(""फिरोज खाँ"" OR ""Firoj Khan"") since:2025-09-05",banke_3.csv
बिधा शर्मा,Bidha Sharma,बाँके,banke,3,"""बिधा शर्मा"" since:2025-09-05","""Bidha Sharma"" since:2025-09-05","(""बिधा शर्मा"" OR ""Bidha Sharma"") since:2025-09-05",banke_3.csv
भगवती शाह,Bhagwati Shah,बाँके,banke,3,"""भगवती शाह"" since:2025-09-05","""Bhagwati Shah"" since:2025-09-05","(""भगवती शाह"" OR ""Bhagwati Shah"") since:2025-09-05",banke_3.csv
भिम बहादुर सुनार,Bhim Bahadur Sunar,बाँके,banke,3,"""भिम बहादुर सुनार"" since:2025-09-05","""Bhim Bahadur Sunar"" since:2025-09-05","(""भिम बहादुर सुनार"" OR ""Bhim Bahadur Sunar"") since:2025-09-05",banke_3.csv
भुमी महत्तरा,Bhumi Mahatara,बाँके,banke,3,"""भुमी महत्तरा"" since:2025-09-05","""Bhumi Mahatara"" since:2025-09-05","(""भुमी महत्तरा"" OR ""Bhumi Mahatara"") since:2025-09-05",banke_3.csv
मन बहादुर सुनार,Man Bahadur Sunar,बाँके,banke,3,"""मन बहादुर सुनार"" since:2025-09-05","""Man Bahadur Sunar"" since:2025-09-05","(""मन बहादुर सुनार"" OR ""Man Bahadur Sunar"") since:2025-09-05",banke_3.csv
मनोज कुमार थारु,Manoj Kumar Tharu,बाँके,banke,3,"""मनोज कुमार थारु"" since:2025-09-05","""Manoj Kumar Tharu"" since:2025-09-05","(""मनोज कुमार थारु"" OR ""Manoj Kumar Tharu"") since:2025-09-05",banke_3.csv
मुबारक अली दर्जी,Mubark Ali Darji,बाँके,banke,3,"""मुबारक अली दर्जी"" since:2025-09-05","""Mubark Ali Darji"" since:2025-09-05","(""मुबारक अली दर्जी"" OR ""Mubark Ali Darji"") since:2025-09-05",banke_3.csv
रुप कुमार चन्द,Rup Kumar Chand,बाँके,banke,3,"""रुप कुमार चन्द"" since:2025-09-05","""Rup Kumar Chand"" since:2025-09-05","(""रुप कुमार चन्द"" OR ""Rup Kumar Chand"") since:2025-09-05",banke_3.csv
सुमन मल्ल,Suman Malla,बाँके,banke,3,"""सुमन मल्ल"" since:2025-09-05","""Suman Malla"" since:2025-09-05","(""सुमन मल्ल"" OR ""Suman Malla"") since:2025-09-05",banke_3.csv
सुर्य लाल यादव,Sury Lal Yadav,बाँके,banke,3,"""सुर्य लाल यादव"" since:2025-09-05","""Sury Lal Yadav"" since:2025-09-05","(""सुर्य लाल यादव"" OR ""Sury Lal Yadav"") since:2025-09-05",banke_3.csv
सूर्य प्रसाद रेग्मी,Surya Prasad Regmi,बाँके,banke,3,"""सूर्य प्रसाद रेग्मी"" since:2025-09-05","""Surya Prasad Regmi"" since:2025-09-05","(""सूर्य प्रसाद रेग्मी"" OR ""Surya Prasad Regmi"") since:2025-09-05",banke_3.csv
अच्युत प्रसाद मैनाली,Achyut Prasad Mainali,बारा,bara,1,"""अच्युत प्रसाद मैनाली"" since:2025-09-05","""Achyut Prasad Mainali"" since:2025-09-05","(""अच्युत प्रसाद मैनाली"" OR ""Achyut Prasad Mainali"") since:2025-09-05",bara_1.csv
अनवर अंसारी,Anvr Ansari,बारा,bara,1,"""अनवर अंसारी"" since:2025-09-05","""Anvr Ansari"" since:2025-09-05","(""अनवर अंसारी"" OR ""Anvr Ansari"") since:2025-09-05",bara_1.csv
कमरुल्लाह अंसारी,Kmrullah Ansari,बारा,bara,1,"""कमरुल्लाह अंसारी"" since:2025-09-05","""Kmrullah Ansari"" since:2025-09-05","(""कमरुल्लाह अंसारी"" OR ""Kmrullah Ansari"") since:2025-09-05",bara_1.csv
गणेश धिमाल,Ganesh Dhimal,बारा,bara,1,"""गणेश धिमाल"" since:2025-09-05","""Ganesh Dhimal"" since:2025-09-05","(""गणेश धिमाल"" OR ""Ganesh Dhimal"") since:2025-09-05",bara_1.csv
जय किशोर पाण्डेय,Jay Kishor Pandey,बारा,bara,1,"""जय किशोर पाण्डेय"" since:2025-09-05","""Jay Kishor Pandey"" since:2025-09-05","(""जय किशोर पाण्डेय"" OR ""Jay Kishor Pandey"") since:2025-09-05",bara_1.csv
प्रेम कुमारी थापा खडका,Prem Kumari Thapa Khadka,बारा,bara,1,"""प्रेम कुमारी थापा खडका"" since:2025-09-05","""Prem Kumari Thapa Khadka"" since:2025-09-05","(""प्रेम कुमारी थापा खडका"" OR ""Prem Kumari Thapa Khadka"") since:2025-09-05",bara_1.csv
बिजय यादव,Vijay Yadav,बारा,bara,1,"""बिजय यादव"" since:2025-09-05","""Vijay Yadav"" since:2025-09-05","(""बिजय यादव"" OR ""Vijay Yadav"") since:2025-09-05",bara_1.csv
बिदुर खरेल,Bidur Khrel,बारा,bara,1,"""बिदुर खरेल"" since:2025-09-05","""Bidur Khrel"" since:2025-09-05","(""बिदुर खरेल"" OR ""Bidur Khrel"") since:2025-09-05",bara_1.csv
भुलावन कुमार पासवान,Bhulavn Kumar Paswan,बारा,bara,1,"""भुलावन कुमार पासवान"" since:2025-09-05","""Bhulavn Kumar Paswan"" since:2025-09-05","(""भुलावन कुमार पासवान"" OR ""Bhulavn Kumar Paswan"") since:2025-09-05",bara_1.csv
भूवन प्रसाद चौधरी,Bhuvn Prasad Chaudhary,बारा,bara,1,"""भूवन प्रसाद चौधरी"" since:2025-09-05","""Bhuvn Prasad Chaudhary"" since:2025-09-05","(""भूवन प्रसाद चौधरी"" OR ""Bhuvn Prasad Chaudhary"") since:2025-09-05",bara_1.csv
रबिना देवी चौधरी,Rbina Devi Chaudhary,बारा,bara,1,"""रबिना देवी चौधरी"" since:2025-09-05","""Rbina Devi Chaudhary"" since:2025-09-05","(""रबिना देवी चौधरी"" OR ""Rbina Devi Chaudhary"") since:2025-09-05",bara_1.csv
