Name,District,ConstNo,Party,Keywords,FileSaveName,DistrictEng
मनोज कुमार चतुर्वेदी,कपिलबस्तु,3,स्वतन्त्र,"""मनोज कुमार चतुर्वेदी"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
राम निवास नाऊ,कपिलबस्तु,3,स्वतन्त्र,"""राम निवास नाऊ"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
शर्वेस पाण्डेय,कपिलबस्तु,3,स्वतन्त्र,"""शर्वेस पाण्डेय"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
सुग्रीम लोनिया,कपिलबस्तु,3,स्वतन्त्र,"""सुग्रीम लोनिया"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
हरि ओम तुलस्यान,कपिलबस्तु,3,स्वतन्त्र,"""हरि ओम तुलस्यान"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
हरिराम तेली,कपिलबस्तु,3,स्वतन्त्र,"""हरिराम तेली"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
हरीराम प्रसाद यादव,कपिलबस्तु,3,स्वतन्त्र,"""हरीराम प्रसाद यादव"" कपिलबस्तु 3",कपिलबस्तु_3.csv,कपिलबस्तु
इन्द्र धारा डादु विष्ट,मुस्ताङ,1,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),"""इन्द्र धारा डादु विष्ट"" मुस्ताङ 1",mustang_1.csv,Mustang
योगेश गौचन  थकाली,मुस्ताङ,1,नेपाली काँग्रेस,"""योगेश गौचन  थकाली"" मुस्ताङ 1",mustang_1.csv,Mustang
ङुटुक गुरुङ,मुस्ताङ,1,नेपाली कम्युनिष्ट पार्टी,"""ङुटुक गुरुङ"" मुस्ताङ 1",mustang_1.csv,Mustang
अधितीय चन्द्र थकाली,मुस्ताङ,1,राष्ट्रिय स्वतन्त्र पार्टी,"""अधितीय चन्द्र थकाली"" मुस्ताङ 1",mustang_1.csv,Mustang
कमला लालचन,मुस्ताङ,1,राष्ट्रिय प्रजातन्त्र पार्टी,"""कमला लालचन"" मुस्ताङ 1",mustang_1.csv,Mustang
यम  बहादुर गुरुङ ,मुस्ताङ,1,मंगोल नेशनल अर्गनाइजेसन,"""यम  बहादुर गुरुङ"" मुस्ताङ 1",mustang_1.csv,Mustang
सुरेन्द्र शेरचन,मुस्ताङ,1,उज्यालो नेपाल पार्टी,"""सुरेन्द्र शेरचन"" मुस्ताङ 1",mustang_1.csv,Mustang
अजय बि.क,मुस्ताङ,1,आम जनता पार्टी(एकल चुनाव चिन्ह),"""अजय बि.क"" मुस्ताङ 1",mustang_1.csv,Mustang
हरीकृष्ण श्रेष्ठ,म्याग्दी,1,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),"""हरीकृष्ण श्रेष्ठ"" म्याग्दी 1",myagdi_1.csv,Myagdi
कर्ण बहादुर भण्डारी,म्याग्दी,1,नेपाली काँग्रेस,"""कर्ण बहादुर भण्डारी"" म्याग्दी 1",myagdi_1.csv,Myagdi
अर्जुन बहादुर थापा,म्याग्दी,1,नेपाली कम्युनिष्ट पार्टी,"""अर्जुन बहादुर थापा"" म्याग्दी 1",myagdi_1.csv,Myagdi
युवराज रोका,म्याग्दी,1,राष्ट्रिय स्वतन्त्र पार्टी,"""युवराज रोका"" म्याग्दी 1",myagdi_1.csv,Myagdi
डम्भर बहादुर सुवेदी,म्याग्दी,1,राष्ट्रिय प्रजातन्त्र पार्टी,"""डम्भर बहादुर सुवेदी"" म्याग्दी 1",myagdi_1.csv,Myagdi
छेम बहादुर वि.क,म्याग्दी,1,राष्ट्रिय जनमोर्चा,"""छेम बहादुर वि.क"" म्याग्दी 1",myagdi_1.csv,Myagdi
